Hugo	CD4+_T_cells_BGI_output2	CD4+_T_cells_BGI_output1	CD4+_T_cells_BGI_output3	CD8+_T_cells_BGI_output2	Monocytes_BGI_output2	Monocytes_BGI_output3	Monocytes_BGI	CD8+_T_cells_BGI_output3	Monocytes_BGI_output1	CD8+_T_cells_BGI	CD8+_T_cells_BGI_output1	CD4+_T_cells_BGI
ZNF354B	8.526539999999999	8.52577	8.526539999999999	8.53602	6.010448	6.010448	5.828068	8.53701	6.0114220000000005	9.13829	8.53602	8.41269
ZNF354C	1.2834	1.28319	1.2834	1.31246	0.264636	0.264636	0.255358	1.31281	0.264676	1.32367	1.31246	1.41749
ZNF355P	0	0	0	0	0	0	0	0	0	0	0	0
ZNF358	4.71754	4.71695	4.71754	7.37795	23.2836	23.2836	23.8123	7.37945	23.287	7.01192	7.37795	4.37972
ZNF362	26.18067	26.18254	26.18067	20.5211	19.290193	19.290193	21.397323	20.521427	19.259241	21.494201999999998	20.5211	25.32187
ZNF365	4.6294747663999996	4.6288220313	4.6294747663999996	3.4441828	0.12351300000000001	0.12351300000000001	0.1184193	3.4448981	0.12353180000000001	3.2322075	3.4441828	4.7077312000000004
ZNF366	0.339807	0.339758	0.339807	0.124931	0.305641	0.305641	0.247876	0.124961	0.305689	0.126056	0.124931	0.5625009999999999
ZNF367	3.81354	3.813	3.81354	3.49013	0.274505	0.274505	0.274539	3.49095	0.274549	3.33583	3.49013	3.80368
ZNF37A	2.8576085	2.8572248	2.8576085	2.4836153000000003	1.253307	1.253307	1.1061142	2.4842392	1.2535542	2.532283	2.4836153000000003	2.7749635
ZNF37BP	11.11712	11.11595	11.11712	13.99813	3.610646	3.610646	3.675966	14.0005	3.611159	14.2131	13.99813	10.93014
ZNF37CP	1.34036	1.34116	1.34036	0	0	0	0	0	0	0.635099	0	1.34045
ZNF382	2.8168216	2.8168233	2.8168216	2.395629	0.3646161	0.3646161	0.2776592	2.395442	0.3647115	2.4628	2.395629	2.5888193
ZNF383	7.660904	7.660615	7.660904	6.776127	3.3656345	3.3656345	3.349853	6.776276	3.3663675	6.596719	6.776127	6.883693
ZNF384	52.287373	52.283811	52.287373	56.943668	36.948418000000004	36.948418000000004	36.40563	56.949341	36.955213	58.259809000000004	56.943668	51.537068848
ZNF385A	2.75012900301495	2.74996700302663	2.75012900301495	3.154451	164.54638822365	164.54638822365	164.714203408777	3.154738	164.574026223292	2.707289	3.154451	2.2676420999999998
ZNF385B	0.0165145	0.0165125	0.0165145	0.0678044	0	0	0	0.0678009	0	0.0678076	0.0678044	0.0330174
ZNF385C	0.2961439	0.29610780000000003	0.2961439	0.5548934	0.30809811000000004	0.30809811000000004	0.3954882	0.5550067	0.30814284000000003	0.478633	0.5548934	0.3502331
ZNF385D	0.054673299999999994	0.054667600000000004	0.054673299999999994	0.029237	0.0331504	0.0331504	0.0351709	0.0292446	0.033156	0.0171607	0.029237	0.0528699
ZNF391	1.735007	1.734988	1.735007	1.872717	0.0116235	0.0116235	0.0174374	1.872833	0.0116253	1.591201	1.872717	1.439167
ZNF394	120.0163	120.01129	120.0163	134.52816	50.02814	50.02814	49.233792	134.54197	50.036237	128.979	134.52816	120.421727
ZNF395	34.901872000000004	34.899631	34.901872000000004	26.242641	14.006801999999999	14.006801999999999	12.642083	26.244991000000002	14.009731	26.423844	26.242641	36.024944
ZNF396	0.4739643	0.4739386	0.4739643	1.3905721	0.5214816999999999	0.5214816999999999	0.6998743	1.3905405	0.5215798	1.0173706	1.3905721	0.7580583
ZNF397	3.919169	3.91954	3.919169	3.2702541	1.9806016	1.9806016	2.3735593	3.2707417	1.980912	3.3379529999999997	3.2702541	3.4272200396365
ZNF398	4.294363	4.2937579999999995	4.294363	3.3984194	2.31683	2.31683	2.3270218000000003	3.3992217	2.3172079	3.4587741	3.3984194	4.074707
ZNF402P	0	0	0	0	0	0	0	0	0	0	0	0
ZNF404	0.816343	0.816299	0.816343	0.475942	0.5724223900000001	0.5724223900000001	0.45531467000000003	0.475971	0.57254078	0.563095	0.475942	0.88401
ZNF407	5.113932	5.11316	5.113932	5.1145961	2.505761	2.505761	2.027791	5.1152053	2.506377	5.260648	5.1145961	5.067613
ZNF408	8.116691	8.115918	8.116691	11.119556000000001	6.3920221999999995	6.3920221999999995	6.897346300000001	11.120953	6.3930713	11.277552	11.119556000000001	8.194303
ZNF41	1.035535	1.035573	1.035535	2.2932390000000002	1.25724	1.25724	1.359424	2.293173	1.2575859999999999	2.56334	2.2932390000000002	1.00448
ZNF410	21.236244	21.235523	21.236244	20.1334254	10.0050086	10.0050086	9.4687703	20.1355333	10.0070515	20.6523432655	20.1334254	21.3298972
ZNF414	34.703326000000004	34.709404	34.703326000000004	36.841803	45.854123	45.854123	40.486648456459996	36.835725	45.870144	37.802611999999996	36.841803	34.572086
ZNF415	0.7036123	0.7036215	0.7036123	0.5562468252614869	0.034743	0.034743	0.0347473	0.556202426773452	0.0347483	0.5924439	0.5562468252614869	0.831013
ZNF415P1	0	0	0	0	0.0684623	0.0684623	0.0456469	0	0.0684714	0	0	0
ZNF416	0.682061	0.68197	0.682061	1.36314	0.541644	0.541644	0.579725	1.36343	0.541727	1.46022	1.36314	0.83729
ZNF417	6.4096575	6.409205	6.4096575	7.374839	4.842231	4.842231	6.285209500000001	7.374925	4.842946	8.474353	7.374839	6.3148402
ZNF418	1.33471	1.334702	1.33471	1.0504702	0.36308921	0.36308921	0.5053337999999999	1.0504193	0.36317956	1.1722454	1.0504702	1.6595275
ZNF419	0.5084693956	0.50841591017	0.5084693956	1.980017000147901	0.980497407	0.980497407	0.941744	1.980242000148024	0.980674711	1.834412696995	1.980017000147901	1.365389
ZNF420	2.851576	2.851621	2.851576	3.102055	1.3911628	1.3911628	0.914991	3.101546	1.3916298999999999	2.936973	3.102055	2.7128520000000003
ZNF423	0	0	0	0.00670847	0.00479169	0.00479169	0.00958456	0.00671007	0.00479246	0.00671176	0.00670847	0
ZNF425	0.44731479999999996	0.4473225	0.44731479999999996	0.464893	0.27293	0.27293	0.2312628	0.464939	0.272988	0.29497019999999996	0.464893	0.314244
ZNF426	2.7309387899	2.7305837097	2.7309387899	2.745299	1.611035	1.611035	1.6151772	2.745721	1.611288	3.031438	2.745299	2.796735
ZNF428	30.2409354	30.2394135	30.2409354	33.5142	21.4093623	21.4093623	21.0633313	33.5172	21.4150269	33.24541	33.5142	29.978514999999998
ZNF429	3.942889	3.94279	3.942889	3.159649	5.374991	5.374991	5.8037909999999995	3.1598420000000003	5.3764069999999995	3.421556	3.159649	3.3110066000000002
ZNF43	6.37121639	6.371423586000001	6.37121639	4.29195367001015	2.11059431090908	2.11059431090908	2.0354518	4.29153239700918	2.111108920908612	4.6307213	4.29195367001015	6.850003
ZNF430	12.9487028	12.9481158	12.9487028	12.167737	4.171774	4.171774	3.546145	12.169671	4.17318	11.891143999999999	12.167737	12.429390999999999
ZNF431	13.982165	13.982113	13.982165	17.661193	7.95507	7.95507	7.642803	17.661124	7.95752	19.291925	17.661193	15.485046
ZNF432	5.636276	5.635828	5.636276	6.8828365	2.734813	2.734813	2.6768258	6.8835828	2.735437	6.558667	6.8828365	5.961028
ZNF433	4.282211	4.282197	4.282211	3.106066	3.5022944000000003	3.5022944000000003	3.4615342292877003	3.106074	3.5033658	3.8700879999999995	3.106066	3.4771929999999998
ZNF436	2.0584480000000003	2.058152	2.0584480000000003	1.957348	0.9899844	0.9899844	0.924805	1.9578121999999998	0.9901408	1.920686	1.957348	2.0613
ZNF438	1.669240000343423	1.669027000343203	1.669240000343423	1.62428807	6.894711	6.894711	6.535043000105578	1.62462098	6.895777	1.919112853	1.62428807	2.226005
ZNF439	3.29008	3.2896400000000003	3.29008	3.20751	0.89043	0.89043	0.9041379999999999	3.2082100000000002	0.890566	3.3350700011992203	3.20751	3.1839823000000003
ZNF44	16.424459	16.422647	16.424459	16.224681999999998	6.5290509000000005	6.5290509000000005	6.604581	16.227909	6.5300987	17.146947	16.224681999999998	17.022173
ZNF440	3.2636551	3.2633405	3.2636551	4.105339	2.661517	2.661517	2.661671	4.105898	2.662021	4.195847	4.105339	3.498758
ZNF441	1.1419769000000002	1.1418312	1.1419769000000002	0.865745	0.566462	0.566462	0.708216	0.865953	0.566553	0.839789	0.865745	0.9810158
ZNF442	0.222756	0.222723	0.222756	0.2333298	0.35875	0.35875	0.3075774	0.2333661	0.358823	0.28238260000000004	0.2333298	0.18372
ZNF443	0.45134799999999997	0.451325	0.45134799999999997	0.382431	0.1571001	0.1571001	0.22352	0.382519	0.1571399	0.344319	0.382431	0.3610488
ZNF444	10.514144	10.513058000000001	10.514144	13.879991	9.813851	9.813851	9.665239399999999	13.881946000000001	9.815527	13.69362	13.879991	11.315726
ZNF444P1	0	0	0	0.591699	0	0	0	0.591473	0	0.394309	0.591699	0
ZNF445	2.2366142	2.2362784000000002	2.2366142	2.7766136	1.830415	1.830415	1.7575814	2.7773046	1.8307028	2.6429252	2.7766136	2.2215217999999997
ZNF446	8.044979	8.044409	8.044979	9.559206	4.452379025	4.452379025	4.49382943605	9.561064	4.453030976	9.269971	9.559206	7.604232
ZNF449	1.406488	1.406292	1.406488	1.490897	1.5133227	1.5133227	1.5585438	1.491247	1.5135646	1.553502	1.490897	1.4619369999999998
ZNF45	5.170174	5.169975	5.170174	5.1059311	3.20175	3.20175	2.9351027	5.1062281	3.202432	4.459923	5.1059311	4.702124
ZNF451	26.509240000000002	26.507937000000002	26.509240000000002	30.129351	10.0856372	10.0856372	10.021847000000001	30.129960999999998	10.0879423	31.106287000000002	30.129351	26.993864
ZNF454	0	0	0	0	0	0	0.0115237	0	0	0	0	0
ZNF460	5.232435	5.2317599999999995	5.232435	3.602598	1.2193349999999998	1.2193349999999998	1.386182	3.603372	1.2195179999999999	3.8441899999999998	3.602598	5.1837
ZNF461	6.1505477194	6.1505169691	6.1505477194	10.380915	1.7409093	1.7409093	1.4414858	10.381094000000001	1.7407546	9.645441	10.380915	5.456288402922
ZNF462	0.7898386	0.7897436	0.7898386	0.5168153	0.0909216	0.0909216	0.0731923	0.5168081999999999	0.0909367	0.7989904	0.5168153	0.7138594
ZNF467	3.178704	3.1783279999999996	3.178704	1.924988	103.4154	103.4154	103.6859	1.9253140000000002	103.4293	1.9035360000000001	1.924988	2.951431
ZNF468	6.87841	6.878445	6.87841	5.755292	3.8744834	3.8744834	3.6919913	5.7558750000000005	3.8753034	5.154437	5.755292	6.4991237
ZNF469	0.06377672070000001	0.0637667017	0.06377672070000001	0.202697	0.6640916	0.6640916	0.6623338000000001	0.20275	0.6642018000000001	0.20477	0.202697	0.07693481299999999
ZNF470	0.946239	0.946119	0.946239	0.93892	0.5111303	0.5111303	0.6217656	0.939127	0.5112043000000001	1.007896	0.93892	0.9299564
ZNF471	0.708804	0.708699	0.708804	1.0300308	0.4698371	0.4698371	0.4642958	1.030203	0.4699196	0.9202005	1.0300308	0.747958
ZNF473	5.645303	5.644778	5.645303	8.4742061609	1.6862866	1.6862866	1.621892254	8.4751861699	1.686777	8.371921	8.4742061609	5.465079
ZNF474	0.0318725	0.0318686	0.0318725	0.3453783	0	0	0	0.3453578	0	0.345391	0.3453783	0.0159306
ZNF479	0	0	0	0	0	0	0	0	0	0	0	0
ZNF48	4.13238	4.132371	4.13238	2.984871	1.217583	1.217583	1.245031	2.985324	1.217771	2.954594	2.984871	3.947059
ZNF480	4.809247	4.809281	4.809247	4.2769005	10.2461028	10.2461028	10.5736574	4.2767645	10.2488481	4.5574795	4.2769005	5.232043
ZNF483	4.148021	4.147747	4.148021	3.989461	0.6416598	0.6416598	0.4493819	3.9898559999999996	0.6417509	4.162183000000001	3.989461	4.682672
ZNF484	4.01433329544	4.01378329915	4.01433329544	4.410215	0.791653584759	0.791653584759	0.83802300540031	4.411215	0.791777584549	4.401081	4.410215	4.128674144
ZNF485	0.503983	0.5039210000000001	0.503983	1.237601	0.1115579	0.1115579	0.2107985	1.237721	0.1115746	0.8161500062767899	1.237601	0.684151
ZNF486	2.051279	2.051053	2.051279	2.240757	0.7530209999999999	0.7530209999999999	0.807435	2.2410930000000002	0.753173	2.133604	2.240757	2.144445
ZNF487	4.105829	4.105543	4.105829	4.3567730000000005	6.034498	6.034498	6.160449	4.356979	6.035965	4.54188	4.3567730000000005	3.960713
ZNF488	0	0	0	0	0	0	0	0	0	0	0	0
ZNF490	1.833	1.833091	1.833	2.4818230000000003	1.725554	1.725554	1.8863374000000002	2.481643	1.725885	3.082908	2.4818230000000003	1.1621949999999999
ZNF491	0.3301097	0.3301215	0.3301097	0.2997371	0.119929	0.119929	0.140081	0.2997634	0.119947	0.3896479	0.2997371	0.161566
ZNF492	0.752075	0.751966	0.752075	0.39866	0.0843776	0.0843776	0.0661976	0.398756	0.0843912	0.392187	0.39866	0.650006
ZNF493	4.2336219999999996	4.233254	4.2336219999999996	7.704624	2.198647	2.198647	2.2587393000000002	7.705597	2.199016	7.40317	7.704624	4.484752
ZNF496	6.181724	6.181153	6.181724	10.951456	6.804634999999999	6.804634999999999	6.958093	10.953158	6.805553	11.72111	10.951456	6.162894
ZNF497	1.4344810000000001	1.434308	1.4344810000000001	2.0286719	2.031053	2.031053	1.829961	2.0290435000000002	2.031433	2.1886777	2.0286719	1.408787
ZNF500	5.907163	5.906879	5.907163	3.8657442	2.498678	2.498678	1.985999	3.8664359999999998	2.499144	4.246529	3.8657442	5.520639
ZNF501	0.1176706	0.1176544	0.1176706	0.45533	0.2257314	0.2257314	0.112893	0.45534600000000003	0.22579139999999998	0.4898836	0.45533	0.1682906
ZNF502	0.6025046904	0.6025046834	0.6025046904	0.85105	0.1165738	0.1165738	0.0635934	0.851244	0.1165914	0.791262	0.85105	0.6025777999999999
ZNF503	0.549639	0.549563	0.549639	0.430639	13.0293	13.0293	13.3098	0.430738	13.0313	0.333299	0.430639	0.531396
ZNF506	11.68633816655	11.68641017005	11.68633816655	9.0116485	3.8504348	3.8504348	3.6469779	9.0123726	3.851392	9.5834501	9.0116485	11.59576242494
ZNF507	10.438799000000001	10.437466	10.438799000000001	7.8818786	0.1427464	0.1427464	0.20070185999999998	7.883503800000001	0.14276919999999999	7.484773000434207	7.8818786	10.221729
ZNF510	3.99734	3.9971490000000003	3.99734	3.1032124	1.1228048	1.1228048	1.379705	3.103446	1.1231031999999999	3.226192	3.1032124	4.32746
ZNF511	21.43165	21.43179	21.43165	27.20474	45.53835	45.53835	46.08359	27.20473	45.5548	26.97495	27.20474	24.30817
ZNF511-PRAP1	0.538835	0.538835	0.538835	0	0.907261	0.907261	0.932962	0	0.907304	0.0811656	0	0.331791
ZNF512	6.611232	6.61099	6.611232	6.0399212	4.484459024835401	4.484459024835401	3.979564029	6.0400406	4.4855670249667	5.859385	6.0399212	6.556418
ZNF512B	13.5838	13.5818	13.5838	11.3693	2.20885	2.20885	2.08267	11.3722	2.20921	11.2134	11.3693	13.493
ZNF513	8.938801999999999	8.937921	8.938801999999999	4.2248719999999995	10.597364	10.597364	10.180709	4.2252089999999995	10.599019	4.694905	4.2248719999999995	7.373302000000001
ZNF514	5.637726	5.637037	5.637726	6.81161	2.573817	2.573817	2.715105	6.8127200000000006	2.574293	6.33549	6.81161	5.887812
ZNF516	4.482626	4.483445	4.482626	2.3011660000000003	31.53894	31.53894	35.71823	2.301351	31.54051	2.809557	2.3011660000000003	4.5750559
ZNF517	3.800037	3.799614	3.800037	4.46723	2.5951398	2.5951398	2.6333192	4.46808	2.595562	4.255941	4.46723	4.111207
ZNF518A	5.590321	5.590076	5.590321	5.7256731	5.909382	5.909382	6.001195	5.7266573	5.91066	5.4557791	5.7256731	5.471947
ZNF518B	4.7517610247323	4.7513250247344	4.7517610247323	2.7063778	2.2241334	2.2241334	2.2452074	2.7069035	2.2244969	2.989356	2.7063778	4.8258680657149
ZNF519	3.245934	3.245603	3.245934	4.894475268	1.5034324000000001	1.5034324000000001	1.6424438	4.8950877923	1.5037999	5.1506646	4.894475268	3.4810939
ZNF519P1	0	0	0	0	0	0	0	0	0	0	0	0
ZNF519P2	0	0	0	0	0	0	0	0	0	0	0	0
ZNF519P3	0	0	0	0	0.0263711	0.0263711	0.0263742	0	0.0263744	0	0	0
ZNF519P4	0	0	0	0	0	0	0	0	0	0	0	0
ZNF521	0.0210411	0.021038	0.0210411	0	0	0	0.059554	0	0	0	0	0.0426298
ZNF524	18.79467	18.79303	18.79467	11.041121	47.73605	47.73605	48.361387	11.042646	47.74298	12.051824	11.041121	18.83523
ZNF525	6.1663310000000005	6.166142	6.1663310000000005	7.0249053	0.9832812999999999	0.9832812999999999	0.8785303704117001	7.025014199999999	0.9834520999999999	6.870217	7.0249053	5.8247785
ZNF526	1.240789	1.240703	1.240789	1.122709	1.5168727	1.5168727	1.3671367	1.122897	1.5171302999999998	1.2230889999999999	1.122709	1.174943
ZNF527	3.254297	3.254069	3.254297	3.01818	1.1340464	1.1340464	1.324961	3.018577	1.1341927	3.0318898	3.01818	3.78644
ZNF528	4.5488384	4.548774	4.5488384	6.539966	2.21516945	2.21516945	2.1694085	6.540385	2.21582856	6.597691	6.539966	4.8006514
ZNF529	9.730261	9.729468	9.730261	11.28257	2.181095	2.181095	2.416335	11.284682	2.181528	12.01825	11.28257	10.472393
ZNF530	2.5703891	2.5703493	2.5703891	3.186233	1.18370924076	1.18370924076	1.328603	3.1861420000000003	1.18412718096	3.3563997	3.186233	2.3853995
ZNF532	4.783035535	4.782954465	4.783035535	7.497469904	7.612646	7.612646	7.6396915	7.497397035	7.6145624000000005	7.61957090281574	7.497469904	4.6244419
ZNF534	0	0	0	0	0	0	0	0	0	0	0	0.015228
ZNF536	0.0119968	0.011995	0.0119968	0.0170509	0	0	0	0.0170548	0	0.00852961	0.0170509	0.0162826
ZNF540	0.621889	0.6218062	0.621889	0.9194561	0.0391176	0.0391176	0.0391594	0.9195536	0.0391238	0.7490027	0.9194561	1.0567628
ZNF541	0.484449535779	0.484452535585	0.484449535779	0.8557089999999999	0	0	0.00945621662294	0.855691	0	0.65322380765406	0.8557089999999999	0.346085394471
ZNF542P	1.079286	1.0791143	1.079286	1.838166826961	1.0735166	1.0735166	1.218019	1.838595814112	1.0736855	2.1303513	1.838166826961	0.98816550056784
ZNF543	0.949363	0.949229	0.949363	0.710409	0.574601	0.574601	0.444489	0.710575	0.574692	0.705805	0.710409	0.893065
ZNF544	9.3091764	9.3096365	9.3091764	9.9855822	5.5335428	5.5335428	4.8835	9.9850467	5.5351	10.962557088509	9.9855822	10.984416
ZNF546	3.2926048	3.292665	3.2926048	3.8402282	3.3683132199999997	3.3683132199999997	4.102438	3.8400614	3.3695191600000003	3.6656658	3.8402282	2.906945
ZNF547	0.2365637	0.2365515	0.2365637	0.6092420000000001	0.6617109999999999	0.6617109999999999	0.5571089	0.609282	0.6618743	0.827361	0.6092420000000001	0.1843568
ZNF548	20.833379	20.833154	20.833379	27.521691999999998	7.0378565	7.0378565	7.290122	27.521706	7.0397154	27.280256	27.521691999999998	20.551325
ZNF549	3.426563	3.426068	3.426563	4.062649	0.831181	0.831181	0.794662	4.063616	0.831313	3.66971	4.062649	3.119922
ZNF550	5.69431	5.693868	5.69431	6.742629	1.5420555	1.5420555	1.1269404	6.7433190000000005	1.542399	6.74881000027247	6.742629	5.457793
ZNF551	3.391141	3.390841	3.391141	4.338968	1.6469880000000001	1.6469880000000001	1.441671	4.339302	1.6474229999999999	4.050824	4.338968	3.746639
ZNF552	4.474162	4.473782	4.474162	4.849704	2.8696553000000002	2.8696553000000002	3.2585482	4.850326	2.8701076999999997	4.434982	4.849704	4.766896
ZNF554	2.556412	2.556103	2.556412	2.46052	1.00566	1.00566	1.118824	2.46107	1.0058120000000002	2.328811	2.46052	2.4027209
ZNF555	0.44945900000000005	0.44940100000000005	0.44945900000000005	0.31973840000000003	1.35269551	1.35269551	1.641938	0.31980600000000003	1.35301001	0.34593062770000005	0.31973840000000003	0.326756
ZNF556	0.3446	0.344546	0.3446	0.538583	0.168677	0.168677	0.134972	0.538721	0.168705	0.36951	0.538583	0.323444
ZNF557	1.22727	1.22708	1.22727	1.68425	1.12063	1.12063	1.20077	1.68469	1.12081	1.77512	1.68425	1.28778
ZNF558	16.481151	16.479408	16.481151	20.232577	7.69713	7.69713	7.740026	20.236223	7.698377000000001	20.006471	20.232577	15.886983
ZNF559	1.331277100734624	1.331256300745445	1.331277100734624	3.0822719905000002	1.941875700659844	1.941875700659844	0.953776977313223	3.0812923045	1.942856300658844	2.8578953	3.0822719905000002	1.80331810195554
ZNF559-ZNF177	0.65247	0.652525	0.65247	0.8450580000000001	0.4237701	0.4237701	0.6460554	0.845021	0.42394960000000004	1.0586710000000001	0.8450580000000001	0.49912462
ZNF560	0	0	0	0.020789	0	0	0.00914778	0.0207936	0	0.0103995	0.020789	0
ZNF561	8.29202300211101	8.29160500209235	8.29202300211101	7.16253598	9.185508057	9.185508057	9.4931508	7.16215506	9.187673411	7.8010513	7.16253598	8.6116115
ZNF562	4.3651616	4.3652168	4.3651616	3.367114	3.259579	3.259579	3.395899	3.367552	3.260335	3.522754	3.367114	3.5135292027994502
ZNF563	0.520979	0.520909	0.520979	0.5960352999999999	0.308191	0.308191	0.370074	0.5961470999999999	0.308239	0.6653826	0.5960352999999999	0.628484
ZNF564	0.77231	0.772382	0.77231	1.7675	1.0435159999999999	1.0435159999999999	0.6745937	1.767247	1.043871	1.6538612000000001	1.7675	1.52806
ZNF565	2.6559504	2.6559312	2.6559504	2.52788500124605	1.158769	1.158769	1.2789937	2.5281090012357397	1.158966	2.682413	2.52788500124605	2.5974725
ZNF566	3.8906107	3.8904709	3.8906107	4.396653	0.9123002044790001	0.9123002044790001	0.91145670324638	4.396887	0.9124282044262699	4.752311	4.396653	3.901205
ZNF567	4.405758	4.4056	4.405758	4.472694	1.5495832999999999	1.5495832999999999	1.9254488	4.47283	1.5501224	4.4134657	4.472694	5.375255
ZNF568	4.328762196798	4.329126167823	4.328762196798	3.9199189471449998	0.97560219	0.97560219	0.8771285	3.920304989356	0.9758749	3.952995035	3.9199189471449998	3.79697131181
ZNF569	4.666696	4.666384	4.666696	2.957338	0.8794628	0.8794628	1.0106128	2.957331	0.8796488	2.911676	2.957338	3.4236470000000003
ZNF57	1.781261	1.781174	1.781261	1.6676009999999999	1.949393	1.949393	1.904236	1.667714	1.949816	1.7089670000000001	1.6676009999999999	1.40236
ZNF570	5.2381827	5.2380781	5.2381827	4.3969397	0.574297	0.574297	0.568583	4.3977450000000005	0.57439	4.5922769	4.3969397	4.820694
ZNF571	7.537987	7.537981	7.537987	9.489215999999999	1.5708515	1.5708515	1.2879723	9.488978	1.5710768	9.637262	9.489215999999999	7.812072
ZNF572	0.00921907	0.00921778	0.00921907	0.0249415	0.0219508	0.0219508	0.0585427	0.0249472	0.0219543	0.0582254	0.0249415	0.00921522
