GSM,GSE,GPL,val,technology,title,ReadLength,cell.type,ReadsType
GSM2084396,GSE79044;GSE79046,GPL18573,120h Macrophage Rep2 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,macrophages,SINGLE
GSM2084424,GSE79044;GSE79046,GPL18573,120h Neutrophil LPS Rep3 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,neutrophils,SINGLE
GSM2084400,GSE79044;GSE79046,GPL18573,Macrophage,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,macrophages,SINGLE
GSM2084411,GSE79044;GSE79046,GPL18573,24h Neutrophil  Rep2 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,neutrophils,SINGLE
GSM2084376,GSE79044;GSE79046,GPL18573,3h Macrophage Rep3 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,macrophages,SINGLE
GSM2084412,GSE79044;GSE79046,GPL18573,24h Neutrophil  Rep3 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,neutrophils,SINGLE
GSM2084435,GSE79044;GSE79046,GPL18573,24h Monocyte Rep2 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,monocytic.lineage,SINGLE
GSM2084445,GSE79044;GSE79046,GPL18573,120h Monocyte Rep3 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,monocytic.lineage,SINGLE
GSM2084393,GSE79044;GSE79046,GPL18573,96h Macrophage Rep2 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,macrophages,SINGLE
GSM2084413,GSE79044;GSE79046,GPL18573,48h Neutrophil  Rep1 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,neutrophils,SINGLE
GSM2084432,GSE79044;GSE79046,GPL18573,12h Monocyte Rep2 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,monocytic.lineage,SINGLE
GSM2084415,GSE79044;GSE79046,GPL18573,48h Neutrophil  Rep3 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,neutrophils,SINGLE
GSM2084436,GSE79044;GSE79046,GPL18573,24h Monocyte Rep3 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,monocytic.lineage,SINGLE
GSM2084443,GSE79044;GSE79046,GPL18573,120h Monocyte Rep1 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,monocytic.lineage,SINGLE
GSM2084384,GSE79044;GSE79046,GPL18573,24h Macrophage Rep2 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,macrophages,SINGLE
GSM2084421,GSE79044;GSE79046,GPL18573,120h Neutrophil  Rep3 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,neutrophils,SINGLE
GSM2084382,GSE79044;GSE79046,GPL18573,12h Macrophage Rep3 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,macrophages,SINGLE
GSM2084439,GSE79044;GSE79046,GPL18573,48h Monocyte Rep3 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,monocytic.lineage,SINGLE
GSM2084420,GSE79044;GSE79046,GPL18573,120h Neutrophil  Rep2 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,neutrophils,SINGLE
GSM2084423,GSE79044;GSE79046,GPL18573,120h Neutrophil LPS Rep2 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,neutrophils,SINGLE
GSM2084381,GSE79044;GSE79046,GPL18573,12h Macrophage Rep2 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,macrophages,SINGLE
GSM2084408,GSE79044;GSE79046,GPL18573,12h Neutrophil  Rep2 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,neutrophils,SINGLE
GSM2084429,GSE79044;GSE79046,GPL18573,6h Monocyte Rep2 RNA-seq,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),86,monocytic.lineage,SINGLE
GSM2535835,GSE96564;GSE96569,GPL16791,Tmr-positive CD8+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),91.78739863,CD8.T.cells,SINGLE
GSM2535812,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C92,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),92.25389992,CD8.T.cells,SINGLE
GSM2535806,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C55,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),92.58924391,CD8.T.cells,SINGLE
GSM2535825,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C23,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),92.67957667,CD8.T.cells,SINGLE
GSM2535817,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C18,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),92.84686999,CD8.T.cells,SINGLE
GSM2535826,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C47,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),92.85099221,CD8.T.cells,SINGLE
GSM1447395,GSE59846;GSE59860,GPL10999,Primary Na__e CD4 T Cell,high-throughput sequencing,Illumina Genome Analyzer IIx (Homo sapiens),93,naive.CD4.T.cells,SINGLE
GSM1447397,GSE59846;GSE59860,GPL10999,Primary Memory CD4 T Cell,high-throughput sequencing,Illumina Genome Analyzer IIx (Homo sapiens),93,memory.CD4.T.cells,SINGLE
GSM1447398,GSE59846;GSE59860,GPL10999,Primary Memory CD4 T Cell,high-throughput sequencing,Illumina Genome Analyzer IIx (Homo sapiens),93,memory.CD4.T.cells,SINGLE
GSM1447396,GSE59846;GSE59860,GPL10999,Primary Na__e CD4 T Cell,high-throughput sequencing,Illumina Genome Analyzer IIx (Homo sapiens),93,naive.CD4.T.cells,SINGLE
GSM2535829,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C52,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),93.07041501,CD8.T.cells,SINGLE
GSM2535834,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C65,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),93.26294068,CD8.T.cells,SINGLE
GSM2535819,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C34,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),93.28629513,CD8.T.cells,SINGLE
GSM2535820,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C40,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),93.3600914,CD8.T.cells,SINGLE
GSM2535831,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C78,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),93.4113891,CD8.T.cells,SINGLE
GSM2535797,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C43,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),93.4589224,CD8.T.cells,SINGLE
GSM2535830,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C70,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),93.50261812,CD8.T.cells,SINGLE
GSM2535827,GSE96564;GSE96569,GPL16791,Tmr-positive CD8+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),93.52061835,CD8.T.cells,SINGLE
GSM2535795,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C09,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),93.56743077,CD8.T.cells,SINGLE
GSM2535837,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C60,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),93.73265957,CD8.T.cells,SINGLE
GSM2535801,GSE96564;GSE96569,GPL16791,Tmr-positive CD8+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),93.81914404,CD8.T.cells,SINGLE
GSM2535799,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C14,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),93.94074803,CD8.T.cells,SINGLE
GSM1447404,GSE59846;GSE59860,GPL10999,Primary Memory CD4 T Cell,high-throughput sequencing,Illumina Genome Analyzer IIx (Homo sapiens),94,memory.CD4.T.cells,SINGLE
GSM1447402,GSE59846;GSE59860,GPL10999,Primary Na__e CD4 T Cell,high-throughput sequencing,Illumina Genome Analyzer IIx (Homo sapiens),94,naive.CD4.T.cells,SINGLE
GSM1447401,GSE59846;GSE59860,GPL10999,Primary Na__e CD4 T Cell,high-throughput sequencing,Illumina Genome Analyzer IIx (Homo sapiens),94,naive.CD4.T.cells,SINGLE
GSM1447403,GSE59846;GSE59860,GPL10999,Primary Memory CD4 T Cell,high-throughput sequencing,Illumina Genome Analyzer IIx (Homo sapiens),94,memory.CD4.T.cells,SINGLE
GSM1447406,GSE59846;GSE59860,GPL10999,Primary Memory CD4 T Cell,high-throughput sequencing,Illumina Genome Analyzer IIx (Homo sapiens),94,memory.CD4.T.cells,SINGLE
GSM1447400,GSE59846;GSE59860,GPL10999,Primary Na__e CD4 T Cell,high-throughput sequencing,Illumina Genome Analyzer IIx (Homo sapiens),94,naive.CD4.T.cells,SINGLE
GSM1447399,GSE59846;GSE59860,GPL10999,Primary Na__e CD4 T Cell,high-throughput sequencing,Illumina Genome Analyzer IIx (Homo sapiens),94,naive.CD4.T.cells,SINGLE
GSM1447405,GSE59846;GSE59860,GPL10999,Primary Memory CD4 T Cell,high-throughput sequencing,Illumina Genome Analyzer IIx (Homo sapiens),94,memory.CD4.T.cells,SINGLE
GSM2535808,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C50,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),94.1792719,CD8.T.cells,SINGLE
GSM2535818,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C28,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),94.27748113,CD8.T.cells,SINGLE
GSM2535796,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C25,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),94.30928368,CD8.T.cells,SINGLE
GSM2535798,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C08,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),94.31252791,CD8.T.cells,SINGLE
GSM2535809,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C56,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),94.38839573,CD8.T.cells,SINGLE
GSM2535821,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C46,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),94.40831083,CD8.T.cells,SINGLE
GSM2535810,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C62,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),94.48522774,CD8.T.cells,SINGLE
GSM2535794,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C03,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),94.53919083,CD8.T.cells,SINGLE
GSM2535811,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C74,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),94.6820044,CD8.T.cells,SINGLE
GSM2535815,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C73,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),94.73705628,CD8.T.cells,SINGLE
GSM2535828,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C42,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),94.77391001,CD8.T.cells,SINGLE
GSM2535838,GSE96564;GSE96569,GPL16791,Tmr-positive CD8+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),94.77655023,CD8.T.cells,SINGLE
GSM2535804,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C19,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),94.94161733,CD8.T.cells,SINGLE
GSM2535814,GSE96564;GSE96569,GPL16791,Tmr-positive CD8+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),94.98974887,CD8.T.cells,SINGLE
GSM2535823,GSE96564;GSE96569,GPL16791,Tmr-positive CD8+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),94.98999287,CD8.T.cells,SINGLE
GSM2535836,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C54,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),95.01948726,CD8.T.cells,SINGLE
GSM2535807,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C87,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),95.07937481,CD8.T.cells,SINGLE
GSM2535816,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C06,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),95.08442785,CD8.T.cells,SINGLE
GSM2535803,GSE96564;GSE96569,GPL16791,Tmr-positive CD8+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),95.11305257,CD8.T.cells,SINGLE
GSM2535802,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C01,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),95.20244671,CD8.T.cells,SINGLE
GSM2535805,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C49,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),95.26929351,CD8.T.cells,SINGLE
GSM2535832,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C90,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),95.31493803,CD8.T.cells,SINGLE
GSM2535813,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C51,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),95.33580477,CD8.T.cells,SINGLE
GSM2535824,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C17,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),95.485507,CD8.T.cells,SINGLE
GSM2535833,GSE96564;GSE96569,GPL16791,Tmr-positive CD8+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),95.49612145,CD8.T.cells,SINGLE
GSM2535800,GSE96564;GSE96569,GPL16791,1_FluTmr+CD8+_C26,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),95.60821544,CD8.T.cells,SINGLE
GSM2535822,GSE96564;GSE96569,GPL16791,Tmr-positive CD8+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),95.97713392,CD8.T.cells,SINGLE
GSM2535850,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),95.99839244,CD4.T.cells,SINGLE
GSM1888834,GSE73213;GSE73214,GPL11154,Memory CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,memory.CD4.T.cells,SINGLE
GSM1888819,GSE73213;GSE73214,GPL11154,Naive CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,naive.CD4.T.cells,SINGLE
GSM1888833,GSE73213;GSE73214,GPL11154,Memory CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,memory.CD4.T.cells,SINGLE
GSM1888817,GSE73213;GSE73214,GPL11154,Naive CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,naive.CD4.T.cells,SINGLE
GSM1888835,GSE73213;GSE73214,GPL11154,Memory CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,memory.CD4.T.cells,SINGLE
GSM1888836,GSE73213;GSE73214,GPL11154,Memory CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,memory.CD4.T.cells,SINGLE
GSM1888809,GSE73213;GSE73214,GPL11154,Naive CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,naive.CD4.T.cells,SINGLE
GSM1888818,GSE73213;GSE73214,GPL11154,Naive CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,naive.CD4.T.cells,SINGLE
GSM1888811,GSE73213;GSE73214,GPL11154,Naive CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,naive.CD4.T.cells,SINGLE
GSM1888825,GSE73213;GSE73214,GPL11154,Memory CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,memory.CD4.T.cells,SINGLE
GSM1888812,GSE73213;GSE73214,GPL11154,Naive CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,naive.CD4.T.cells,SINGLE
GSM1888810,GSE73213;GSE73214,GPL11154,Naive CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,naive.CD4.T.cells,SINGLE
GSM1888827,GSE73213;GSE73214,GPL11154,Memory CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,memory.CD4.T.cells,SINGLE
GSM1888828,GSE73213;GSE73214,GPL11154,Memory CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,memory.CD4.T.cells,SINGLE
GSM1888820,GSE73213;GSE73214,GPL11154,Naive CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,naive.CD4.T.cells,SINGLE
GSM1888826,GSE73213;GSE73214,GPL11154,Memory CD4 T-cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),96,memory.CD4.T.cells,SINGLE
GSM2535853,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),96.06631558,CD4.T.cells,SINGLE
GSM2535859,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),96.35984088,CD4.T.cells,SINGLE
GSM2535843,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),96.60456982,CD4.T.cells,SINGLE
GSM2535839,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),96.63570076,CD4.T.cells,SINGLE
GSM2535851,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),96.68434229,CD4.T.cells,SINGLE
GSM2535852,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),96.69634569,CD4.T.cells,SINGLE
GSM2535847,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),96.75055417,CD4.T.cells,SINGLE
GSM2535846,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),96.79463807,CD4.T.cells,SINGLE
GSM2535842,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),96.82363411,CD4.T.cells,SINGLE
GSM2535844,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),96.8991857,CD4.T.cells,SINGLE
GSM2535867,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),96.9425332,CD4.T.cells,SINGLE
GSM2535865,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),96.96084925,CD4.T.cells,SINGLE
GSM2535840,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),97.05551588,CD4.T.cells,SINGLE
GSM2535848,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),97.10513149,CD4.T.cells,SINGLE
GSM2535855,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),97.2160887,CD4.T.cells,SINGLE
GSM2535841,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),97.21998056,CD4.T.cells,SINGLE
GSM2535857,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),97.2272583,CD4.T.cells,SINGLE
GSM2535845,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),97.22875349,CD4.T.cells,SINGLE
GSM2535849,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),97.23019077,CD4.T.cells,SINGLE
GSM2535861,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),97.36260896,CD4.T.cells,SINGLE
GSM2535863,GSE96569,GPL16791,Islet antigen-reactive CD4+ sorted T-cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),97.36446794,CD4.T.cells,SINGLE
GSM2492586,GSE94969,GPL16791,primary human monocytes,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),98.54725839,monocytic.lineage,SINGLE
GSM2492578,GSE94969,GPL16791,primary human monocytes,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),98.72788059,monocytic.lineage,SINGLE
GSM2492579,GSE94969,GPL16791,primary human monocytes,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),98.78663976,monocytic.lineage,SINGLE
GSM2492583,GSE94969,GPL16791,primary human monocytes,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),98.82335207,monocytic.lineage,SINGLE
GSM2492580,GSE94969,GPL16791,primary human monocytes,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),98.83186534,monocytic.lineage,SINGLE
GSM2492585,GSE94969,GPL16791,primary human monocytes,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),98.88042022,monocytic.lineage,SINGLE
GSM2492582,GSE94969,GPL16791,primary human monocytes,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),98.89871484,monocytic.lineage,SINGLE
GSM2492592,GSE94969,GPL16791,primary human monocytes,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),98.9449304,monocytic.lineage,SINGLE
GSM2492581,GSE94969,GPL16791,primary human monocytes,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),98.95356244,monocytic.lineage,SINGLE
GSM2492588,GSE94969,GPL16791,primary human monocytes,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),98.95463258,monocytic.lineage,SINGLE
GSM2492593,GSE94969,GPL16791,primary human monocytes,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),99.05136758,monocytic.lineage,SINGLE
GSM2492591,GSE94969,GPL16791,primary human monocytes,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),99.06144487,monocytic.lineage,SINGLE
GSM2492584,GSE94969,GPL16791,primary human monocytes,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),99.06324489,monocytic.lineage,SINGLE
GSM2492587,GSE94969,GPL16791,primary human monocytes,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),99.07659463,monocytic.lineage,SINGLE
